Date/Time;Cyano;Total Conc.;Turbidity;Depth;Longitude;Latitude;Sensor temp.;LED 1 [470 nm];LED 2 [610 nm];LED 3 [525 nm];LED 4 [700 nm];Cyano;Total cell count;Raw depth data
7/10/2017 11:09:32 AM;2.00;7.40;3.20;0.00;-71.571335;41.513468;31.50;49896.00;17664.00;38896.00;45545.00;2000;4846;0.00
7/10/2017 11:09:58 AM;2.00;7.50;3.30;0.00;-71.571286;41.513523;31.90;50551.00;17831.00;39755.00;46057.00;2000;4915;0.00
7/10/2017 11:10:23 AM;4.10;7.60;3.20;0.00;-71.571308;41.513498;30.90;36643.00;25927.00;36011.00;45346.00;4100;5955;0.00
7/10/2017 11:22:50 AM;1.90;7.70;3.30;0.00;-71.569595;41.510141;33.80;52032.00;17519.00;40062.00;46125.00;1900;4950;0.00
7/10/2017 11:23:16 AM;2.00;7.70;3.30;0.00;-71.569633;41.510168;33.90;51925.00;17979.00;40760.00;45874.00;2000;5021;0.00
7/10/2017 11:23:41 AM;2.00;7.30;3.20;0.00;-71.569605;41.510158;32.50;49535.00;17795.00;38887.00;45451.00;2000;4801;0.00
7/10/2017 11:33:28 AM;1.70;6.80;3.20;0.00;-71.570663;41.508110;32.70;46184.00;15843.00;34214.00;45162.00;1700;4315;0.00
7/10/2017 11:33:51 AM;1.80;7.00;3.20;0.00;-71.570680;41.508116;33.10;46950.00;16594.00;35540.00;45280.00;1800;4492;0.00
7/10/2017 11:34:14 AM;1.80;6.80;3.20;0.00;-71.570681;41.508108;32.00;44937.00;16313.00;33906.00;45106.00;1800;4370;0.00
7/10/2017 11:42:32 AM;1.80;7.30;3.10;0.00;-71.572520;41.508363;31.40;49068.00;16877.00;36926.00;44620.00;1800;4643;0.00
7/10/2017 11:42:55 AM;1.80;6.70;3.20;0.00;-71.572378;41.508348;31.90;46013.00;16425.00;35585.00;45023.00;1800;4365;0.00
7/10/2017 11:43:19 AM;1.80;7.40;3.10;0.00;-71.572478;41.508393;31.10;48664.00;16930.00;35707.00;44300.00;1800;4656;0.00
7/10/2017 12:10:34 PM;1.40;6.50;3.30;0.00;-71.572581;41.510943;36.60;47005.00;14197.00;35836.00;45846.00;1400;4087;0.00
7/10/2017 12:11:01 PM;1.60;6.50;3.30;0.00;-71.572605;41.510943;36.30;45967.00;15393.00;34768.00;45889.00;1600;4149;0.00
7/10/2017 12:11:27 PM;1.60;6.40;3.20;0.00;-71.572621;41.510936;34.00;45568.00;15047.00;35217.00;44779.00;1600;4128;0.00
7/10/2017 12:23:07 PM;2.00;9.20;3.20;0.00;-71.575371;41.512778;33.60;60765.00;18569.00;48382.00;45304.00;2000;5816;0.00
7/10/2017 12:23:32 PM;2.20;9.00;3.30;0.00;-71.575378;41.512786;33.90;57751.00;18719.00;48041.00;46531.00;2200;5804;0.00
7/10/2017 12:23:56 PM;2.20;9.50;3.20;0.00;-71.575321;41.512766;32.40;61792.00;19666.00;48923.00;45302.00;2200;6069;0.00
7/10/2017 2:02:33 PM;2.40;16.10;4.70;0.00;-71.410231;41.725658;32.80;92516.00;27081.00;57876.00;61636.00;2400;9141;0.00
7/10/2017 2:03:03 PM;2.10;14.90;4.60;0.00;-71.410270;41.725705;32.60;87303.00;24904.00;54553.00;61112.00;2100;8396;0.00
7/10/2017 2:03:30 PM;2.20;14.30;4.50;0.00;-71.410260;41.725651;31.20;83552.00;24470.00;52731.00;59541.00;2200;8157;0.00
7/10/2017 2:23:52 PM;2.30;17.60;4.40;0.00;-71.411533;41.722795;28.80;101083.00;28079.00;61602.00;59079.00;2300;9793;0.00
7/10/2017 2:24:18 PM;2.80;17.00;4.50;0.00;-71.411633;41.722818;29.20;95525.00;29360.00;60113.00;59865.00;2800;9782;0.00
7/10/2017 2:24:45 PM;2.60;16.60;4.40;0.00;-71.411555;41.722800;28.60;95173.00;28315.00;60922.00;58698.00;2600;9532;0.00
7/10/2017 2:42:38 PM;2.10;14.00;4.30;0.00;-71.410950;41.721516;29.30;81970.00;24145.00;51683.00;57729.00;2100;7951;0.00
7/10/2017 2:43:04 PM;2.40;13.70;4.40;0.00;-71.410831;41.721451;29.80;78825.00;25114.00;50115.00;58276.00;2400;7941;0.00
7/10/2017 2:43:30 PM;2.10;13.30;4.30;0.00;-71.410905;41.721506;29.30;77043.00;23468.00;47952.00;58062.00;2100;7564;0.00
7/10/2017 2:53:33 PM;2.90;22.00;4.60;0.00;-71.414160;41.720451;27.90;126213.00;33879.00;79898.00;61148.00;2900;12415;0.00
7/10/2017 2:54:00 PM;2.90;23.20;4.70;0.00;-71.413881;41.720340;28.40;133373.00;35174.00;83714.00;61768.00;2900;13003;0.00
7/10/2017 2:54:32 PM;3.00;19.40;4.60;0.00;-71.414308;41.720510;27.80;111110.00;32094.00;71976.00;61008.00;3000;11188;0.00
7/10/2017 3:03:22 PM;2.80;24.00;4.60;0.00;-71.413786;41.722355;27.80;136867.00;35356.00;84319.00;61312.00;2800;13300;0.00
7/10/2017 3:03:51 PM;3.00;21.00;4.60;0.00;-71.413811;41.722413;28.20;120306.00;33492.00;76830.00;61345.00;3000;11972;0.00
7/10/2017 3:04:17 PM;2.70;21.10;4.60;0.00;-71.413966;41.722475;28.00;121529.00;32619.00;76161.00;60468.00;2700;11836;0.00
7/10/2017 3:14:21 PM;2.40;18.40;4.40;0.00;-71.415236;41.725170;27.00;105988.00;28869.00;65421.00;58667.00;2400;10280;0.00
7/10/2017 3:14:48 PM;2.40;20.70;4.40;0.00;-71.415258;41.725120;27.80;118604.00;30804.00;71950.00;59123.00;2400;11403;0.00
7/10/2017 3:15:15 PM;2.30;16.80;4.30;0.00;-71.415251;41.725163;27.80;96934.00;27317.00;59976.00;57097.00;2300;9425;0.00
7/10/2017 3:22:45 PM;2.20;15.60;4.20;0.00;-71.414046;41.726721;26.80;89792.00;25529.00;54643.00;57003.00;2200;8742;0.00
7/10/2017 3:23:11 PM;2.20;15.30;4.30;0.00;-71.414015;41.726736;27.50;87425.00;25477.00;52402.00;57234.00;2200;8551;0.00
7/10/2017 3:23:38 PM;2.30;18.20;4.20;0.00;-71.414003;41.726726;27.70;103075.00;28014.00;61242.00;56297.00;2300;10039;0.00
7/12/2017 10:56:49 AM;2.30;7.40;3.30;0.00;-71.573488;41.515111;33.10;47034.00;19118.00;37232.00;46087.00;2300;4963;0.00
7/12/2017 10:57:16 AM;2.10;7.70;3.20;0.00;-71.573520;41.515126;33.60;50314.00;18486.00;39065.00;45085.00;2100;5028;0.00
7/12/2017 10:57:48 AM;2.40;7.20;3.10;0.00;-71.573490;41.515106;32.20;45506.00;19045.00;37250.00;44506.00;2400;4944;0.00
7/12/2017 11:10:10 AM;2.30;8.10;3.20;0.00;-71.571371;41.513553;33.30;53102.00;19689.00;42175.00;45129.00;2300;5374;0.00
7/12/2017 11:10:45 AM;2.60;8.30;3.20;0.00;-71.571321;41.513531;32.80;51585.00;20280.00;41872.00;44991.00;2600;5621;0.00
7/12/2017 11:11:09 AM;2.50;8.10;3.20;0.00;-71.571311;41.513535;31.90;51021.00;20107.00;41156.00;44707.00;2500;5468;0.00
7/12/2017 11:11:35 AM;2.40;7.60;3.10;0.00;-71.571343;41.513531;30.90;47996.00;18650.00;39914.00;43883.00;2400;5156;0.00
7/12/2017 11:25:47 AM;1.90;6.30;3.10;0.00;-71.569575;41.510085;32.30;43351.00;16170.00;34425.00;43636.00;1900;4224;0.00
7/12/2017 11:26:12 AM;1.90;6.40;3.10;0.00;-71.569576;41.510075;32.80;43533.00;16477.00;34553.00;43724.00;1900;4269;0.00
7/12/2017 11:26:36 AM;2.00;6.40;3.00;0.00;-71.569551;41.510036;32.10;43677.00;16891.00;35055.00;43479.00;2000;4332;0.00
7/12/2017 11:36:58 AM;1.70;6.80;3.20;0.00;-71.570700;41.508080;34.60;47614.00;16096.00;37041.00;44882.00;1700;4395;0.00
7/12/2017 11:37:23 AM;1.70;6.80;3.10;0.00;-71.570686;41.508060;35.10;46958.00;15790.00;36104.00;43906.00;1700;4371;0.00
7/12/2017 11:37:52 AM;1.70;6.50;3.00;0.00;-71.570686;41.508096;33.60;45726.00;15512.00;35693.00;43115.00;1700;4236;0.00
7/12/2017 11:46:46 AM;1.50;6.30;3.10;0.00;-71.572508;41.508318;34.90;44803.00;14638.00;33804.00;43606.00;1500;3996;0.00
7/12/2017 11:47:10 AM;1.70;6.10;3.00;0.00;-71.572501;41.508285;35.30;42497.00;15168.00;32984.00;43221.00;1700;4000;0.00
7/12/2017 11:47:35 AM;1.70;5.70;3.00;0.00;-71.572490;41.508278;34.20;40615.00;14976.00;32166.00;42664.00;1700;3812;0.00
7/12/2017 11:59:39 AM;1.90;6.60;3.10;0.00;-71.573165;41.510701;36.60;44514.00;16808.00;35122.00;44370.00;1900;4367;0.00
7/12/2017 12:00:10 PM;1.80;6.90;3.10;0.00;-71.573158;41.510696;36.40;46844.00;16526.00;36094.00;44533.00;1800;4463;0.00
7/12/2017 12:00:34 PM;2.10;7.20;3.10;0.00;-71.573145;41.510713;35.10;47041.00;17576.00;38222.00;44475.00;2100;4803;0.00
7/12/2017 12:15:50 PM;1.60;6.30;3.10;0.00;-71.575426;41.512800;37.20;44504.00;14918.00;34253.00;44618.00;1600;4067;0.00
7/12/2017 12:16:14 PM;2.00;6.60;3.10;0.00;-71.575481;41.512825;37.40;44067.00;16431.00;35793.00;44588.00;2000;4438;0.00
7/12/2017 12:16:39 PM;1.70;6.50;3.10;0.00;-71.575501;41.512823;35.50;45076.00;15875.00;34918.00;43971.00;1700;4212;0.00
7/12/2017 1:59:54 PM;2.00;12.20;4.50;0.00;-71.410356;41.725678;37.40;73856.00;22421.00;48334.00;59843.00;2000;7062;0.00
7/12/2017 2:00:23 PM;2.20;12.60;4.60;0.00;-71.410403;41.725690;37.10;73620.00;23494.00;47513.00;60861.00;2200;7320;0.00
7/12/2017 2:00:50 PM;2.40;13.00;4.40;0.00;-71.410368;41.725660;34.80;74770.00;24193.00;48240.00;58244.00;2400;7610;0.00
7/12/2017 2:16:11 PM;2.40;14.50;4.40;0.00;-71.411996;41.723005;30.90;84739.00;25672.00;54822.00;58873.00;2400;8397;0.00
7/12/2017 2:16:36 PM;2.20;13.50;4.40;0.00;-71.412013;41.722948;31.40;79718.00;24307.00;51315.00;58405.00;2200;7781;0.00
7/12/2017 2:17:02 PM;2.70;16.60;4.20;0.00;-71.412008;41.722906;30.80;93903.00;28456.00;59283.00;56546.00;2700;9539;0.00
7/12/2017 2:29:44 PM;2.60;14.80;4.50;0.00;-71.411018;41.721385;32.30;85607.00;26993.00;56335.00;59346.00;2600;8666;0.00
7/12/2017 2:30:10 PM;2.70;15.70;4.40;0.00;-71.411005;41.721363;32.90;91015.00;28029.00;60122.00;58360.00;2700;9190;0.00
7/12/2017 2:30:38 PM;2.80;15.70;4.40;0.00;-71.410980;41.721376;31.90;89594.00;28411.00;58446.00;59142.00;2800;9197;0.00
7/12/2017 2:41:11 PM;2.70;17.50;4.60;0.00;-71.414478;41.720478;33.60;101257.00;29417.00;65878.00;61557.00;2700;10088;0.00
7/12/2017 2:41:44 PM;2.60;14.10;4.40;0.00;-71.414518;41.720513;33.50;80223.00;26177.00;51419.00;59213.00;2600;8247;0.00
7/12/2017 2:42:09 PM;2.30;13.50;4.30;0.00;-71.414468;41.720476;32.70;78787.00;24586.00;51079.00;58129.00;2300;7836;0.00
7/12/2017 2:42:36 PM;2.20;13.50;4.30;0.00;-71.414503;41.720461;31.60;79211.00;23988.00;50733.00;58149.00;2200;7773;0.00
7/12/2017 2:51:51 PM;2.40;14.50;4.30;0.00;-71.413956;41.722641;30.10;84159.00;25459.00;53941.00;57318.00;2400;8373;0.00
7/12/2017 2:52:18 PM;2.50;14.40;4.20;0.00;-71.413943;41.722600;30.60;83225.00;25974.00;54263.00;56785.00;2500;8399;0.00
7/12/2017 2:52:44 PM;2.40;14.70;4.10;0.00;-71.413965;41.722631;30.30;85370.00;25830.00;54847.00;55676.00;2400;8479;0.00
7/12/2017 3:02:37 PM;2.20;21.10;4.20;0.00;-71.415243;41.725210;28.80;122219.00;30457.00;72653.00;56137.00;2200;11465;0.00
7/12/2017 3:03:03 PM;2.20;20.50;4.20;0.00;-71.415255;41.725133;29.30;118727.00;29624.00;70987.00;56767.00;2200;11179;0.00
7/12/2017 3:03:30 PM;2.30;19.00;4.20;0.00;-71.415228;41.725145;29.20;109624.00;28697.00;66310.00;56936.00;2300;10495;0.00
7/12/2017 3:14:26 PM;2.10;19.60;4.10;0.00;-71.414086;41.726948;28.20;111748.00;28567.00;65111.00;55285.00;2100;10607;0.00
7/12/2017 3:14:49 PM;2.10;20.90;4.00;0.00;-71.413995;41.726953;28.90;120340.00;29442.00;70148.00;54247.00;2100;11264;0.00
7/12/2017 3:15:14 PM;2.00;20.50;4.00;0.00;-71.414063;41.726928;29.10;118553.00;28869.00;69098.00;54208.00;2000;11021;0.00
