day,month,year,waterbody,site,depth,reps,variable,value
26,9,2018,yawgoo,4,int,2,phyco_rfu,333.42
26,9,2018,yawgoo,4,int,1,filter_vol,325
26,9,2018,yawgoo,5,int,1,phyco_rfu,345.8
26,9,2018,yawgoo,5,int,2,phyco_rfu,335.46
26,9,2018,yawgoo,5,int,1,filter_vol,325
26,9,2018,yawgoo,6,int,1,phyco_rfu,330.54
26,9,2018,yawgoo,6,int,2,phyco_rfu,340.65
26,9,2018,yawgoo,6,int,1,filter_vol,325
26,9,2018,yawgoo,p,int,1,phyco_rfu,336.25
26,9,2018,yawgoo,p,int,2,phyco_rfu,347.11
26,9,2018,yawgoo,p,int,3,phyco_rfu,348.78
26,9,2018,yawgoo,p,int,1,filter_vol,325
26,9,2018,yawgoo,p5,int,1,phyco_rfu,335.9
26,9,2018,yawgoo,p5,int,2,phyco_rfu,339.08
26,9,2018,yawgoo,p5,int,1,filter_vol,325
1,10,2018,mashapaug,blank,int,1,blank,351.3
1,10,2018,mashapaug,blank,int,2,blank,351.44
1,10,2018,mashapaug,1,int,1,phyco_rfu,400.79
1,10,2018,mashapaug,1,int,2,phyco_rfu,407.77
1,10,2018,mashapaug,1,int,1,filter_vol,50
1,10,2018,mashapaug,2,int,1,phyco_rfu,414.41
1,10,2018,mashapaug,2,int,2,phyco_rfu,391.27
1,10,2018,mashapaug,2,int,1,filter_vol,50
1,10,2018,mashapaug,3,int,1,phyco_rfu,399.52
1,10,2018,mashapaug,3,int,2,phyco_rfu,416.82
1,10,2018,mashapaug,3,int,1,filter_vol,50
1,10,2018,mashapaug,4,int,1,phyco_rfu,417.99
1,10,2018,mashapaug,4,int,2,phyco_rfu,385.92
1,10,2018,mashapaug,4,int,1,filter_vol,50
1,10,2018,mashapaug,5,int,1,phyco_rfu,374.03
1,10,2018,mashapaug,5,int,2,phyco_rfu,411.96
1,10,2018,mashapaug,5,int,1,filter_vol,50
1,10,2018,mashapaug,6,int,1,phyco_rfu,373.06
1,10,2018,mashapaug,6,int,2,phyco_rfu,357.67
1,10,2018,mashapaug,6,int,1,filter_vol,50
1,10,2018,mashapaug,p,int,1,phyco_rfu,371.96
1,10,2018,mashapaug,p,int,2,phyco_rfu,363.53
1,10,2018,mashapaug,p,int,3,phyco_rfu,385.93
1,10,2018,mashapaug,p,int,1,filter_vol,50
1,10,2018,warwick,blank,int,1,blank,340.41
1,10,2018,warwick,blank,int,2,blank,341.48
1,10,2018,warwick,1,int,1,phyco_rfu,344.1
1,10,2018,warwick,1,int,2,phyco_rfu,337.92
1,10,2018,warwick,1,int,1,filter_vol,50
1,10,2018,warwick,2,int,1,phyco_rfu,341.07
1,10,2018,warwick,2,int,2,phyco_rfu,338.97
1,10,2018,warwick,2,int,1,filter_vol,50
1,10,2018,warwick,3,int,1,phyco_rfu,343.81
1,10,2018,warwick,3,int,2,phyco_rfu,346.7
1,10,2018,warwick,3,int,1,filter_vol,50
1,10,2018,warwick,4,int,1,phyco_rfu,333.39
1,10,2018,warwick,4,int,2,phyco_rfu,336.98
1,10,2018,warwick,4,int,1,filter_vol,50
1,10,2018,warwick,5,int,1,phyco_rfu,340.53
1,10,2018,warwick,5,int,2,phyco_rfu,351.35
1,10,2018,warwick,5,int,1,filter_vol,50
1,10,2018,warwick,6,int,1,phyco_rfu,348.23
1,10,2018,warwick,6,int,2,phyco_rfu,339.9
1,10,2018,warwick,6,int,1,filter_vol,50
1,10,2018,warwick,p,int,1,phyco_rfu,338.92
1,10,2018,warwick,p,int,2,phyco_rfu,330.8
1,10,2018,warwick,p,int,3,phyco_rfu,352.3
1,10,2018,warwick,p,int,1,filter_vol,50
1,10,2018,warwick,p5,int,1,phyco_rfu,342.41
1,10,2018,warwick,p5,int,2,phyco_rfu,335.39
1,10,2018,warwick,p5,int,1,filter_vol,50
4,10,2018,mashapaug,blank,int,1,blank,334.17
4,10,2018,mashapaug,blank,int,2,blank,338.46
4,10,2018,mashapaug,1,int,1,phyco_rfu,382.16
4,10,2018,mashapaug,1,int,2,phyco_rfu,392.3
4,10,2018,mashapaug,1,int,1,filter_vol,50
4,10,2018,mashapaug,2,int,1,phyco_rfu,378.4
4,10,2018,mashapaug,2,int,2,phyco_rfu,382.74
4,10,2018,mashapaug,2,int,1,filter_vol,50
4,10,2018,mashapaug,3,int,1,phyco_rfu,381.1
4,10,2018,mashapaug,3,int,2,phyco_rfu,394.57
4,10,2018,mashapaug,3,int,1,filter_vol,50
4,10,2018,mashapaug,4,int,1,phyco_rfu,381.6
4,10,2018,mashapaug,4,int,2,phyco_rfu,383.71
4,10,2018,mashapaug,4,int,1,filter_vol,50
4,10,2018,mashapaug,5,int,1,phyco_rfu,370.52
4,10,2018,mashapaug,5,int,2,phyco_rfu,370.52
4,10,2018,mashapaug,5,int,1,filter_vol,50
4,10,2018,mashapaug,6,int,1,phyco_rfu,381
4,10,2018,mashapaug,6,int,2,phyco_rfu,364.83
4,10,2018,mashapaug,6,int,1,filter_vol,50
4,10,2018,mashapaug,p,int,1,phyco_rfu,385.95
4,10,2018,mashapaug,p,int,2,phyco_rfu,382.17
4,10,2018,mashapaug,p,int,3,phyco_rfu,373.19
4,10,2018,mashapaug,p,int,1,filter_vol,50
4,10,2018,warwick,blank,int,1,blank,356.03
4,10,2018,warwick,blank,int,2,blank,364.95
4,10,2018,warwick,1,int,1,phyco_rfu,364.29
4,10,2018,warwick,1,int,2,phyco_rfu,376.7
4,10,2018,warwick,1,int,1,filter_vol,50
4,10,2018,warwick,2,int,1,phyco_rfu,365.94
4,10,2018,warwick,2,int,2,phyco_rfu,359.29
4,10,2018,warwick,2,int,1,filter_vol,50
4,10,2018,warwick,3,int,1,phyco_rfu,360.51
4,10,2018,warwick,3,int,2,phyco_rfu,346.83
4,10,2018,warwick,3,int,1,filter_vol,50
4,10,2018,warwick,4,int,1,phyco_rfu,362.1
4,10,2018,warwick,4,int,2,phyco_rfu,365.92
4,10,2018,warwick,4,int,1,filter_vol,50
4,10,2018,warwick,5,int,1,phyco_rfu,363.16
4,10,2018,warwick,5,int,2,phyco_rfu,369.86
4,10,2018,warwick,5,int,1,filter_vol,50
4,10,2018,warwick,6,int,1,phyco_rfu,348.99
4,10,2018,warwick,6,int,2,phyco_rfu,355.13
4,10,2018,warwick,6,int,1,filter_vol,50
4,10,2018,warwick,p,int,1,phyco_rfu,353.33
4,10,2018,warwick,p,int,2,phyco_rfu,336.96
4,10,2018,warwick,p,int,3,phyco_rfu,334.34
4,10,2018,warwick,p,int,1,filter_vol,50
4,10,2018,warwick,p5,int,1,phyco_rfu,340.15
4,10,2018,warwick,p5,int,2,phyco_rfu,344.59
4,10,2018,warwick,p5,int,1,filter_vol,50
9,10,2018,mashapaug,blank,int,1,blank,326.38
9,10,2018,mashapaug,blank,int,2,blank,337.42
9,10,2018,mashapaug,1,int,1,phyco_rfu,348.09
9,10,2018,mashapaug,1,int,2,phyco_rfu,341.98
9,10,2018,mashapaug,1,int,1,filter_vol,50
9,10,2018,mashapaug,2,int,1,phyco_rfu,331.49
9,10,2018,mashapaug,2,int,2,phyco_rfu,336.31
9,10,2018,mashapaug,2,int,1,filter_vol,50
9,10,2018,mashapaug,3,int,1,phyco_rfu,341.77
9,10,2018,mashapaug,3,int,2,phyco_rfu,336.24
9,10,2018,mashapaug,3,int,1,filter_vol,50
9,10,2018,mashapaug,4,int,1,phyco_rfu,342.43
9,10,2018,mashapaug,4,int,2,phyco_rfu,341.91
9,10,2018,mashapaug,4,int,1,filter_vol,50
9,10,2018,mashapaug,5,int,1,phyco_rfu,340.34
9,10,2018,mashapaug,5,int,2,phyco_rfu,342.72
9,10,2018,mashapaug,5,int,1,filter_vol,50
9,10,2018,mashapaug,6,int,1,phyco_rfu,350.1
9,10,2018,mashapaug,6,int,2,phyco_rfu,342.24
9,10,2018,mashapaug,6,int,1,filter_vol,50
9,10,2018,mashapaug,p,int,1,phyco_rfu,339.97
9,10,2018,mashapaug,p,int,2,phyco_rfu,344
9,10,2018,mashapaug,p,int,3,phyco_rfu,346.45
9,10,2018,mashapaug,p,int,1,filter_vol,50
9,10,2018,warwick,blank,int,1,blank,333.78
9,10,2018,warwick,blank,int,2,blank,323.01
9,10,2018,warwick,1,int,1,phyco_rfu,330
9,10,2018,warwick,1,int,2,phyco_rfu,332.41
9,10,2018,warwick,1,int,1,filter_vol,50
9,10,2018,warwick,2,int,1,phyco_rfu,335.07
9,10,2018,warwick,2,int,2,phyco_rfu,338.88
9,10,2018,warwick,2,int,1,filter_vol,50
9,10,2018,warwick,3,int,1,phyco_rfu,338.95
9,10,2018,warwick,3,int,2,phyco_rfu,345.3
9,10,2018,warwick,3,int,1,filter_vol,50
9,10,2018,warwick,4,int,1,phyco_rfu,343.46
9,10,2018,warwick,4,int,2,phyco_rfu,348.17
9,10,2018,warwick,4,int,1,filter_vol,50
9,10,2018,warwick,5,int,1,phyco_rfu,342.93
9,10,2018,warwick,5,int,2,phyco_rfu,351.1
9,10,2018,warwick,5,int,1,filter_vol,50
9,10,2018,warwick,6,int,1,phyco_rfu,337.79
9,10,2018,warwick,6,int,2,phyco_rfu,335.1
9,10,2018,warwick,6,int,1,filter_vol,50
9,10,2018,warwick,p,int,1,phyco_rfu,331.58
9,10,2018,warwick,p,int,2,phyco_rfu,332.56
9,10,2018,warwick,p,int,3,phyco_rfu,331
9,10,2018,warwick,p,int,1,filter_vol,50
9,10,2018,warwick,p5,int,1,phyco_rfu,331.17
9,10,2018,warwick,p5,int,2,phyco_rfu,327.08
9,10,2018,warwick,p5,int,1,filter_vol,50
2,10,2018,yawgoo,blank,int,1,blank,331.04
2,10,2018,yawgoo,blank,int,2,blank,326.68
2,10,2018,yawgoo,1,int,1,phyco_rfu,325.64
2,10,2018,yawgoo,1,int,2,phyco_rfu,330.03
2,10,2018,yawgoo,1,int,1,filter_vol,325
2,10,2018,yawgoo,2,int,1,phyco_rfu,329.24
2,10,2018,yawgoo,2,int,2,phyco_rfu,328.31
2,10,2018,yawgoo,2,int,1,filter_vol,325
2,10,2018,yawgoo,3,int,1,phyco_rfu,336.72
2,10,2018,yawgoo,3,int,2,phyco_rfu,330.49
2,10,2018,yawgoo,3,int,1,filter_vol,325
2,10,2018,yawgoo,4,int,1,phyco_rfu,338.92
2,10,2018,yawgoo,4,int,2,phyco_rfu,331
2,10,2018,yawgoo,4,int,1,filter_vol,325
2,10,2018,yawgoo,5,int,1,phyco_rfu,330.55
2,10,2018,yawgoo,5,int,2,phyco_rfu,339.2
2,10,2018,yawgoo,5,int,1,filter_vol,325
2,10,2018,yawgoo,6,int,1,phyco_rfu,325.99
2,10,2018,yawgoo,6,int,2,phyco_rfu,330.23
2,10,2018,yawgoo,6,int,1,filter_vol,325
2,10,2018,yawgoo,p,int,1,phyco_rfu,332.81
2,10,2018,yawgoo,p,int,2,phyco_rfu,333.81
2,10,2018,yawgoo,p,int,3,phyco_rfu,337.37
2,10,2018,yawgoo,p,int,1,filter_vol,325
2,10,2018,yawgoo,p5,int,1,phyco_rfu,336.45
2,10,2018,yawgoo,p5,int,2,phyco_rfu,325.93
2,10,2018,yawgoo,p5,int,1,filter_vol,325
11,10,2018,yawgoo,blank,int,1,blank,325.25
11,10,2018,yawgoo,blank,int,2,blank,326.51
11,10,2018,yawgoo,1,int,1,phyco_rfu,334.2
11,10,2018,yawgoo,1,int,2,phyco_rfu,333.54
11,10,2018,yawgoo,1,int,1,filter_vol,330
11,10,2018,yawgoo,2,int,1,phyco_rfu,339
11,10,2018,yawgoo,2,int,2,phyco_rfu,336.09
11,10,2018,yawgoo,2,int,1,filter_vol,330
11,10,2018,yawgoo,3,int,1,phyco_rfu,337.17
11,10,2018,yawgoo,3,int,2,phyco_rfu,336.73
11,10,2018,yawgoo,3,int,1,filter_vol,330
11,10,2018,yawgoo,4,int,1,phyco_rfu,336.13
11,10,2018,yawgoo,4,int,2,phyco_rfu,340.28
11,10,2018,yawgoo,4,int,1,filter_vol,330
11,10,2018,yawgoo,5,int,1,phyco_rfu,333.91
11,10,2018,yawgoo,5,int,2,phyco_rfu,328.84
11,10,2018,yawgoo,5,int,1,filter_vol,330
11,10,2018,yawgoo,6,int,1,phyco_rfu,331.5
11,10,2018,yawgoo,6,int,2,phyco_rfu,331.65
11,10,2018,yawgoo,6,int,1,filter_vol,330
11,10,2018,yawgoo,p,int,1,phyco_rfu,338.72
11,10,2018,yawgoo,p,int,2,phyco_rfu,332.84
11,10,2018,yawgoo,p,int,3,phyco_rfu,336.08
11,10,2018,yawgoo,p,int,1,filter_vol,330
11,10,2018,yawgoo,p5,int,1,phyco_rfu,339.12
11,10,2018,yawgoo,p5,int,2,phyco_rfu,332.38
11,10,2018,yawgoo,p5,int,1,filter_vol,330
16,10,2018,mashapaug,blank,int,1,blank,348.38
16,10,2018,mashapaug,blank,int,2,blank,345.74
16,10,2018,mashapaug,1,int,1,phyco_rfu,384.07
16,10,2018,mashapaug,1,int,2,phyco_rfu,372.65
16,10,2018,mashapaug,1,int,1,filter_vol,50
16,10,2018,mashapaug,2,int,1,phyco_rfu,380.63
16,10,2018,mashapaug,2,int,2,phyco_rfu,381.9
16,10,2018,mashapaug,2,int,1,filter_vol,50
16,10,2018,mashapaug,3,int,1,phyco_rfu,382.27
16,10,2018,mashapaug,3,int,2,phyco_rfu,375.07
16,10,2018,mashapaug,3,int,1,filter_vol,50
16,10,2018,mashapaug,4,int,1,phyco_rfu,390.94
16,10,2018,mashapaug,4,int,2,phyco_rfu,387.95
16,10,2018,mashapaug,4,int,1,filter_vol,50
16,10,2018,mashapaug,5,int,1,phyco_rfu,385
16,10,2018,mashapaug,5,int,2,phyco_rfu,380.56
16,10,2018,mashapaug,5,int,1,filter_vol,50
16,10,2018,mashapaug,6,int,1,phyco_rfu,397.3
16,10,2018,mashapaug,6,int,2,phyco_rfu,385.03
16,10,2018,mashapaug,6,int,1,filter_vol,50
16,10,2018,mashapaug,p,int,1,phyco_rfu,391.16
16,10,2018,mashapaug,p,int,2,phyco_rfu,383.44
16,10,2018,mashapaug,p,int,3,phyco_rfu,397.07
16,10,2018,mashapaug,p,int,1,filter_vol,50
16,10,2018,warwick,blank,int,1,blank,347.62
16,10,2018,warwick,blank,int,2,blank,354.23
16,10,2018,warwick,1,int,1,phyco_rfu,381.91
16,10,2018,warwick,1,int,2,phyco_rfu,383.12
16,10,2018,warwick,1,int,1,filter_vol,50
16,10,2018,warwick,2,int,1,phyco_rfu,372.62
16,10,2018,warwick,2,int,2,phyco_rfu,355.47
16,10,2018,warwick,2,int,1,filter_vol,50
16,10,2018,warwick,3,int,1,phyco_rfu,368.12
16,10,2018,warwick,3,int,2,phyco_rfu,354.56
16,10,2018,warwick,3,int,1,filter_vol,50
16,10,2018,warwick,4,int,1,phyco_rfu,363.76
16,10,2018,warwick,4,int,2,phyco_rfu,362.1
16,10,2018,warwick,4,int,1,filter_vol,50
16,10,2018,warwick,5,int,1,phyco_rfu,365.93
16,10,2018,warwick,5,int,2,phyco_rfu,376.67
16,10,2018,warwick,5,int,1,filter_vol,50
16,10,2018,warwick,6,int,1,phyco_rfu,372.24
16,10,2018,warwick,6,int,2,phyco_rfu,378.74
16,10,2018,warwick,6,int,1,filter_vol,50
16,10,2018,warwick,p,int,1,phyco_rfu,353.31
16,10,2018,warwick,p,int,2,phyco_rfu,374.18
16,10,2018,warwick,p,int,3,phyco_rfu,359.91
16,10,2018,warwick,p,int,1,filter_vol,50
16,10,2018,warwick,p5,int,1,phyco_rfu,372.79
16,10,2018,warwick,p5,int,2,phyco_rfu,368.89
16,10,2018,warwick,p5,int,1,filter_vol,50
24,10,2018,yawgoo,blank,int,1,blank,325.27
24,10,2018,yawgoo,blank,int,2,blank,327.26
24,10,2018,yawgoo,1,int,1,phyco_rfu,330.89
24,10,2018,yawgoo,1,int,2,phyco_rfu,326.68
24,10,2018,yawgoo,1,int,1,filter_vol,325
24,10,2018,yawgoo,2,int,1,phyco_rfu,322.2
24,10,2018,yawgoo,2,int,2,phyco_rfu,318.3
24,10,2018,yawgoo,2,int,1,filter_vol,325
24,10,2018,yawgoo,3,int,1,phyco_rfu,321.12
24,10,2018,yawgoo,3,int,2,phyco_rfu,319.96
24,10,2018,yawgoo,3,int,1,filter_vol,325
24,10,2018,yawgoo,4,int,1,phyco_rfu,321.86
24,10,2018,yawgoo,4,int,2,phyco_rfu,333.92
24,10,2018,yawgoo,4,int,1,filter_vol,325
24,10,2018,yawgoo,5,int,1,phyco_rfu,317.86
24,10,2018,yawgoo,5,int,2,phyco_rfu,316.92
24,10,2018,yawgoo,5,int,1,filter_vol,325
24,10,2018,yawgoo,6,int,1,phyco_rfu,316.09
24,10,2018,yawgoo,6,int,2,phyco_rfu,317
24,10,2018,yawgoo,6,int,1,filter_vol,325
24,10,2018,yawgoo,p,int,1,phyco_rfu,333.59
24,10,2018,yawgoo,p,int,2,phyco_rfu,320.99
24,10,2018,yawgoo,p,int,3,phyco_rfu,320.91
24,10,2018,yawgoo,p,int,1,filter_vol,325
24,10,2018,yawgoo,p5,int,1,phyco_rfu,335.23
24,10,2018,yawgoo,p5,int,2,phyco_rfu,334.13
24,10,2018,yawgoo,p5,int,1,filter_vol,325
22,10,2018,mashapaug,blank,int,1,blank,348.78
22,10,2018,mashapaug,blank,int,2,blank,346.06
22,10,2018,mashapaug,1,int,1,phyco_rfu,364.62
22,10,2018,mashapaug,1,int,2,phyco_rfu,364.75
22,10,2018,mashapaug,1,int,1,filter_vol,50
22,10,2018,mashapaug,2,int,1,phyco_rfu,357.15
22,10,2018,mashapaug,2,int,2,phyco_rfu,364.64
22,10,2018,mashapaug,2,int,1,filter_vol,50
22,10,2018,mashapaug,3,int,1,phyco_rfu,363.96
22,10,2018,mashapaug,3,int,2,phyco_rfu,360.47
22,10,2018,mashapaug,3,int,1,filter_vol,50
22,10,2018,mashapaug,4,int,1,phyco_rfu,361.22
22,10,2018,mashapaug,4,int,2,phyco_rfu,358.08
22,10,2018,mashapaug,4,int,1,filter_vol,50
22,10,2018,mashapaug,5,int,1,phyco_rfu,362.54
22,10,2018,mashapaug,5,int,2,phyco_rfu,371.6
22,10,2018,mashapaug,5,int,1,filter_vol,50
22,10,2018,mashapaug,6,int,1,phyco_rfu,376.4
22,10,2018,mashapaug,6,int,2,phyco_rfu,373.89
22,10,2018,mashapaug,6,int,1,filter_vol,50
22,10,2018,mashapaug,p,int,1,phyco_rfu,349.58
22,10,2018,mashapaug,p,int,2,phyco_rfu,356.12
22,10,2018,mashapaug,p,int,3,phyco_rfu,344.38
22,10,2018,mashapaug,p,int,1,filter_vol,50
22,10,2018,warwick,blank,int,1,blank,340.08
22,10,2018,warwick,blank,int,2,blank,356.63
22,10,2018,warwick,1,int,1,phyco_rfu,371.9
22,10,2018,warwick,1,int,2,phyco_rfu,363.32
22,10,2018,warwick,1,int,1,filter_vol,50
22,10,2018,warwick,2,int,1,phyco_rfu,364.24
22,10,2018,warwick,2,int,2,phyco_rfu,356.36
22,10,2018,warwick,2,int,1,filter_vol,50
22,10,2018,warwick,3,int,1,phyco_rfu,357.35
22,10,2018,warwick,3,int,2,phyco_rfu,362.15
22,10,2018,warwick,3,int,1,filter_vol,50
22,10,2018,warwick,4,int,1,phyco_rfu,367.4
22,10,2018,warwick,4,int,2,phyco_rfu,351.3
22,10,2018,warwick,4,int,1,filter_vol,50
22,10,2018,warwick,5,int,1,phyco_rfu,366.81
22,10,2018,warwick,5,int,2,phyco_rfu,361.16
22,10,2018,warwick,5,int,1,filter_vol,50
22,10,2018,warwick,6,int,1,phyco_rfu,366.62
22,10,2018,warwick,6,int,2,phyco_rfu,369.2
22,10,2018,warwick,6,int,1,filter_vol,50
22,10,2018,warwick,p,int,1,phyco_rfu,359.97
22,10,2018,warwick,p,int,2,phyco_rfu,355.63
22,10,2018,warwick,p,int,3,phyco_rfu,360.02
22,10,2018,warwick,p,int,1,filter_vol,50
22,10,2018,warwick,p5,int,1,phyco_rfu,366.54
22,10,2018,warwick,p5,int,2,phyco_rfu,362.12
22,10,2018,warwick,p5,int,1,filter_vol,50
30,10,2018,mashapaug,blank,int,1,blank,315.63
30,10,2018,mashapaug,blank,int,2,blank,311.56
30,10,2018,mashapaug,1,int,1,phyco_rfu,339.51
30,10,2018,mashapaug,1,int,2,phyco_rfu,341.34
30,10,2018,mashapaug,1,int,1,filter_vol,50
30,10,2018,mashapaug,2,int,1,phyco_rfu,361.21
30,10,2018,mashapaug,2,int,2,phyco_rfu,374.34
30,10,2018,mashapaug,2,int,1,filter_vol,50
30,10,2018,mashapaug,3,int,1,phyco_rfu,354.74
30,10,2018,mashapaug,3,int,2,phyco_rfu,358.96
30,10,2018,mashapaug,3,int,1,filter_vol,50
30,10,2018,mashapaug,4,int,1,phyco_rfu,340.25
30,10,2018,mashapaug,4,int,2,phyco_rfu,339.61
30,10,2018,mashapaug,4,int,1,filter_vol,50
30,10,2018,mashapaug,5,int,1,phyco_rfu,351.54
30,10,2018,mashapaug,5,int,2,phyco_rfu,364.47
30,10,2018,mashapaug,5,int,1,filter_vol,50
30,10,2018,mashapaug,6,int,1,phyco_rfu,355.64
30,10,2018,mashapaug,6,int,2,phyco_rfu,342.94
30,10,2018,mashapaug,6,int,1,filter_vol,50
30,10,2018,mashapaug,p,int,1,phyco_rfu,337.98
30,10,2018,mashapaug,p,int,2,phyco_rfu,339.82
30,10,2018,mashapaug,p,int,3,phyco_rfu,330.99
30,10,2018,mashapaug,p,int,1,filter_vol,50
30,10,2018,warwick,blank,int,1,blank,313.33
30,10,2018,warwick,blank,int,2,blank,309.72
30,10,2018,warwick,1,int,1,phyco_rfu,323.45
30,10,2018,warwick,1,int,2,phyco_rfu,326.18
30,10,2018,warwick,1,int,1,filter_vol,75
30,10,2018,warwick,2,int,1,phyco_rfu,333.96
30,10,2018,warwick,2,int,2,phyco_rfu,336.47
30,10,2018,warwick,2,int,1,filter_vol,75
30,10,2018,warwick,3,int,1,phyco_rfu,332.4
30,10,2018,warwick,3,int,2,phyco_rfu,334.29
30,10,2018,warwick,3,int,1,filter_vol,75
30,10,2018,warwick,4,int,1,phyco_rfu,332.78
30,10,2018,warwick,4,int,2,phyco_rfu,335.71
30,10,2018,warwick,4,int,1,filter_vol,75
30,10,2018,warwick,5,int,1,phyco_rfu,338.63
30,10,2018,warwick,5,int,2,phyco_rfu,337.29
30,10,2018,warwick,5,int,1,filter_vol,75
30,10,2018,warwick,6,int,1,phyco_rfu,342.46
30,10,2018,warwick,6,int,2,phyco_rfu,328.27
30,10,2018,warwick,6,int,1,filter_vol,75
30,10,2018,warwick,p,int,1,phyco_rfu,341.37
30,10,2018,warwick,p,int,2,phyco_rfu,334.13
30,10,2018,warwick,p,int,3,phyco_rfu,324.84
30,10,2018,warwick,p,int,1,filter_vol,75
30,10,2018,warwick,p5,int,1,phyco_rfu,346.6
30,10,2018,warwick,p5,int,2,phyco_rfu,354.28
30,10,2018,warwick,p5,int,1,filter_vol,75
31,10,2018,yawgoo,blank,int,1,blank,315.92
31,10,2018,yawgoo,blank,int,2,blank,321.84
31,10,2018,yawgoo,1,int,1,phyco_rfu,324.33
31,10,2018,yawgoo,1,int,2,phyco_rfu,322.56
31,10,2018,yawgoo,1,int,1,filter_vol,325
31,10,2018,yawgoo,2,int,1,phyco_rfu,319.64
31,10,2018,yawgoo,2,int,2,phyco_rfu,313.82
31,10,2018,yawgoo,2,int,1,filter_vol,325
31,10,2018,yawgoo,3,int,1,phyco_rfu,313.32
31,10,2018,yawgoo,3,int,2,phyco_rfu,319.82
31,10,2018,yawgoo,3,int,1,filter_vol,325
31,10,2018,yawgoo,4,int,1,phyco_rfu,317.39
31,10,2018,yawgoo,4,int,2,phyco_rfu,311.44
31,10,2018,yawgoo,4,int,1,filter_vol,325
31,10,2018,yawgoo,5,int,1,phyco_rfu,314.69
31,10,2018,yawgoo,5,int,2,phyco_rfu,314.55
31,10,2018,yawgoo,5,int,1,filter_vol,325
31,10,2018,yawgoo,6,int,1,phyco_rfu,313.92
31,10,2018,yawgoo,6,int,2,phyco_rfu,315.88
31,10,2018,yawgoo,6,int,1,filter_vol,325
31,10,2018,yawgoo,p,int,1,phyco_rfu,329.63
31,10,2018,yawgoo,p,int,2,phyco_rfu,326.58
31,10,2018,yawgoo,p,int,3,phyco_rfu,318.81
31,10,2018,yawgoo,p,int,1,filter_vol,325
31,10,2018,yawgoo,p5,int,1,phyco_rfu,331.29
31,10,2018,yawgoo,p5,int,2,phyco_rfu,330.53
31,10,2018,yawgoo,p5,int,1,filter_vol,325
8,11,2018,mashapaug,blank,int,1,blank,352.4
8,11,2018,mashapaug,blank,int,2,blank,354.36
8,11,2018,mashapaug,1,int,1,phyco_rfu,na
8,11,2018,mashapaug,1,int,2,phyco_rfu,na
8,11,2018,mashapaug,1,int,1,filter_vol,na
8,11,2018,mashapaug,2,int,1,phyco_rfu,na
8,11,2018,mashapaug,2,int,2,phyco_rfu,na
8,11,2018,mashapaug,2,int,1,filter_vol,na
8,11,2018,mashapaug,3,int,1,phyco_rfu,na
8,11,2018,mashapaug,3,int,2,phyco_rfu,na
8,11,2018,mashapaug,3,int,1,filter_vol,na
8,11,2018,mashapaug,4,int,1,phyco_rfu,na
8,11,2018,mashapaug,4,int,2,phyco_rfu,na
8,11,2018,mashapaug,4,int,1,filter_vol,na
8,11,2018,mashapaug,5,int,1,phyco_rfu,na
8,11,2018,mashapaug,5,int,2,phyco_rfu,na
8,11,2018,mashapaug,5,int,1,filter_vol,na
8,11,2018,mashapaug,6,int,1,phyco_rfu,na
8,11,2018,mashapaug,6,int,2,phyco_rfu,na
8,11,2018,mashapaug,6,int,1,filter_vol,na
8,11,2018,mashapaug,p,int,1,phyco_rfu,382.92
8,11,2018,mashapaug,p,int,2,phyco_rfu,400.74
8,11,2018,mashapaug,p,int,3,phyco_rfu,396.35
8,11,2018,mashapaug,p,int,1,filter_vol,100
8,11,2018,warwick,blank,int,1,blank,372.83
8,11,2018,warwick,blank,int,2,blank,378.2
8,11,2018,warwick,1,int,1,phyco_rfu,na
8,11,2018,warwick,1,int,2,phyco_rfu,na
8,11,2018,warwick,1,int,1,filter_vol,na
8,11,2018,warwick,2,int,1,phyco_rfu,na
8,11,2018,warwick,2,int,2,phyco_rfu,na
8,11,2018,warwick,2,int,1,filter_vol,na
8,11,2018,warwick,3,int,1,phyco_rfu,na
8,11,2018,warwick,3,int,2,phyco_rfu,na
8,11,2018,warwick,3,int,1,filter_vol,na
8,11,2018,warwick,4,int,1,phyco_rfu,na
8,11,2018,warwick,4,int,2,phyco_rfu,na
8,11,2018,warwick,4,int,1,filter_vol,na
8,11,2018,warwick,5,int,1,phyco_rfu,na
8,11,2018,warwick,5,int,2,phyco_rfu,na
8,11,2018,warwick,5,int,1,filter_vol,na
8,11,2018,warwick,6,int,1,phyco_rfu,na
8,11,2018,warwick,6,int,2,phyco_rfu,na
8,11,2018,warwick,6,int,1,filter_vol,na
8,11,2018,warwick,p,int,1,phyco_rfu,353.95
8,11,2018,warwick,p,int,2,phyco_rfu,363.47
8,11,2018,warwick,p,int,3,phyco_rfu,358.22
8,11,2018,warwick,p,int,1,filter_vol,50
8,11,2018,warwick,p5,int,1,phyco_rfu,361.47
8,11,2018,warwick,p5,int,2,phyco_rfu,352.19
8,11,2018,warwick,p5,int,1,filter_vol,50
3,12,2018,mashapaug,blank,int,1,blank,373
3,12,2018,mashapaug,blank,int,2,blank,373.14
3,12,2018,mashapaug,1,int,1,phyco_rfu,na
3,12,2018,mashapaug,1,int,2,phyco_rfu,na
3,12,2018,mashapaug,1,int,1,filter_vol,na
3,12,2018,mashapaug,2,int,1,phyco_rfu,na
3,12,2018,mashapaug,2,int,2,phyco_rfu,na
