day,month,year,waterbody,site,depth,reps,variable,value
22,8,2019,slack,5,0,1,%do,87.8
22,8,2019,slack,5,1,1,%do,81.1
22,8,2019,slack,5,2,1,%do,72.5
22,8,2019,slack,5,0,1,do,6.86
22,8,2019,slack,5,1,1,do,6.45
22,8,2019,slack,5,2,1,do,5.91
22,8,2019,slack,5,0,1,spc,243.7
22,8,2019,slack,5,1,1,spc,244.7
22,8,2019,slack,5,2,1,spc,239.5
22,8,2019,slack,5,0,1,cond,na
22,8,2019,slack,5,1,1,cond,na
22,8,2019,slack,5,2,1,cond,na
22,8,2019,slack,5,0,1,salinity,0.11
22,8,2019,slack,5,1,1,salinity,0.11
22,8,2019,slack,5,2,1,salinity,0.11
22,8,2019,slack,5,0,1,ph,7.34
22,8,2019,slack,5,1,1,ph,7.34
22,8,2019,slack,5,2,1,ph,7.11
22,8,2019,slack,5,int,1,secchi,1.525
26,9,2019,slack,1,0,1,temp,21.8
26,9,2019,slack,1,1,1,temp,21.5
26,9,2019,slack,1,2,1,temp,21.2
26,9,2019,slack,1,0,1,%do,93.8
26,9,2019,slack,1,1,1,%do,91.4
26,9,2019,slack,1,2,1,%do,91.6
26,9,2019,slack,1,0,1,do,8.19
26,9,2019,slack,1,1,1,do,8.05
26,9,2019,slack,1,2,1,do,8.12
26,9,2019,slack,1,0,1,spc,246.2
26,9,2019,slack,1,1,1,spc,246.2
26,9,2019,slack,1,2,1,spc,246.1
26,9,2019,slack,1,0,1,cond,na
26,9,2019,slack,1,1,1,cond,na
26,9,2019,slack,1,2,1,cond,na
26,9,2019,slack,1,0,1,salinity,0.12
26,9,2019,slack,1,1,1,salinity,0.12
26,9,2019,slack,1,2,1,salinity,0.12
26,9,2019,slack,1,0,1,ph,7.33
26,9,2019,slack,1,1,1,ph,7.34
26,9,2019,slack,1,2,1,ph,7.34
26,9,2019,slack,1,int,1,secchi,1.7
26,9,2019,slack,2,0,1,temp,22
26,9,2019,slack,2,1,1,temp,21.4
26,9,2019,slack,2,2,1,temp,21.3
26,9,2019,slack,2,0,1,%do,97.8
26,9,2019,slack,2,1,1,%do,89.1
26,9,2019,slack,2,2,1,%do,89.6
26,9,2019,slack,2,0,1,do,8.56
26,9,2019,slack,2,1,1,do,7.86
26,9,2019,slack,2,2,1,do,7.92
26,9,2019,slack,2,0,1,spc,246.4
26,9,2019,slack,2,1,1,spc,246.2
26,9,2019,slack,2,2,1,spc,246.1
26,9,2019,slack,2,0,1,cond,na
26,9,2019,slack,2,1,1,cond,na
26,9,2019,slack,2,2,1,cond,na
26,9,2019,slack,2,0,1,salinity,0.12
26,9,2019,slack,2,1,1,salinity,0.12
26,9,2019,slack,2,2,1,salinity,0.12
26,9,2019,slack,2,0,1,ph,7.39
26,9,2019,slack,2,1,1,ph,7.39
26,9,2019,slack,2,2,1,ph,7.39
26,9,2019,slack,2,int,1,secchi,1.55
26,9,2019,slack,3,0,1,temp,21.8
26,9,2019,slack,3,1,1,temp,21.7
26,9,2019,slack,3,2,1,temp,21.7
26,9,2019,slack,3,3,1,temp,20.7
26,9,2019,slack,3,0,1,%do,91.1
26,9,2019,slack,3,1,1,%do,90
26,9,2019,slack,3,2,1,%do,89.5
26,9,2019,slack,3,3,1,%do,35.1
26,9,2019,slack,3,0,1,do,7.97
26,9,2019,slack,3,1,1,do,7.91
26,9,2019,slack,3,2,1,do,7.82
26,9,2019,slack,3,3,1,do,3.1
26,9,2019,slack,3,0,1,spc,245.1
26,9,2019,slack,3,1,1,spc,246
26,9,2019,slack,3,2,1,spc,246
26,9,2019,slack,3,3,1,spc,248.7
26,9,2019,slack,3,0,1,cond,na
26,9,2019,slack,3,1,1,cond,na
26,9,2019,slack,3,2,1,cond,na
26,9,2019,slack,3,3,1,cond,na
26,9,2019,slack,3,0,1,salinity,0.12
26,9,2019,slack,3,1,1,salinity,0.12
26,9,2019,slack,3,2,1,salinity,0.12
26,9,2019,slack,3,3,1,salinity,0.12
26,9,2019,slack,3,0,1,ph,7.33
26,9,2019,slack,3,1,1,ph,7.33
26,9,2019,slack,3,2,1,ph,7.34
26,9,2019,slack,3,3,1,ph,6.56
26,9,2019,slack,3,int,1,secchi,1.5
26,9,2019,slack,4,0,1,temp,22.2
26,9,2019,slack,4,1,1,temp,21.5
26,9,2019,slack,4,2,1,temp,21.4
26,9,2019,slack,4,0,1,%do,88.8
26,9,2019,slack,4,1,1,%do,85.2
26,9,2019,slack,4,2,1,%do,82.8
26,9,2019,slack,4,0,1,do,7.71
26,9,2019,slack,4,1,1,do,7.53
26,9,2019,slack,4,2,1,do,7.47
26,9,2019,slack,4,0,1,spc,246.4
26,9,2019,slack,4,1,1,spc,246.2
26,9,2019,slack,4,2,1,spc,246.2
26,9,2019,slack,4,0,1,cond,na
26,9,2019,slack,4,1,1,cond,na
26,9,2019,slack,4,2,1,cond,na
26,9,2019,slack,4,0,1,salinity,0.12
26,9,2019,slack,4,1,1,salinity,0.12
26,9,2019,slack,4,2,1,salinity,0.12
26,9,2019,slack,4,0,1,ph,7.22
26,9,2019,slack,4,1,1,ph,7.25
26,9,2019,slack,4,2,1,ph,7.24
26,9,2019,slack,4,int,1,secchi,1.8
26,9,2019,slack,5,0,1,temp,21.9
26,9,2019,slack,5,1,1,temp,21.2
26,9,2019,slack,5,2,1,temp,21
26,9,2019,slack,5,0,1,%do,92.5
26,9,2019,slack,5,1,1,%do,91.1
26,9,2019,slack,5,2,1,%do,85.6
26,9,2019,slack,5,0,1,do,8.11
26,9,2019,slack,5,1,1,do,8.03
26,9,2019,slack,5,2,1,do,7.6
26,9,2019,slack,5,0,1,spc,247.8
26,9,2019,slack,5,1,1,spc,247.8
