day,month,year,waterbody,site,depth,reps,variable,value
1,6,2017,yawgoo,6,0,1,ph,6.7
1,6,2017,yawgoo,6,1,1,ph,6.74
1,6,2017,yawgoo,6,2,1,ph,6.67
1,6,2017,yawgoo,6,0,1,salinity,0.03
1,6,2017,yawgoo,6,1,1,salinity,0.03
1,6,2017,yawgoo,6,2,1,salinity,0.03
1,6,2017,yawgoo,6,0,1,cond,60.8
1,6,2017,yawgoo,6,1,1,cond,59.8
1,6,2017,yawgoo,6,2,1,cond,59.6
1,6,2017,yawgoo,6,int,1,secchi,1.83
1,6,2017,yawgoo,p,0,1,do,8.08
1,6,2017,yawgoo,p,1,1,do,7.82
1,6,2017,yawgoo,p,2,1,do,7.45
1,6,2017,yawgoo,p,3,1,do,7.19
1,6,2017,yawgoo,p,4,1,do,6.53
1,6,2017,yawgoo,p,5,1,do,6.56
1,6,2017,yawgoo,p,6,1,do,6.16
1,6,2017,yawgoo,p,7,1,do,5.34
1,6,2017,yawgoo,p,8,1,do,4.35
1,6,2017,yawgoo,p,9,1,do,3
1,6,2017,yawgoo,p,10,1,do,0.07
1,6,2017,yawgoo,p,0,1,%do,86.4
1,6,2017,yawgoo,p,1,1,%do,82.7
1,6,2017,yawgoo,p,2,1,%do,79
1,6,2017,yawgoo,p,3,1,%do,75.4
1,6,2017,yawgoo,p,4,1,%do,65
1,6,2017,yawgoo,p,5,1,%do,61.9
1,6,2017,yawgoo,p,6,1,%do,58.9
1,6,2017,yawgoo,p,7,1,%do,48.7
1,6,2017,yawgoo,p,8,1,%do,38.8
1,6,2017,yawgoo,p,9,1,%do,27
1,6,2017,yawgoo,p,10,1,%do,0.8
1,6,2017,yawgoo,p,0,1,temp,19.2
1,6,2017,yawgoo,p,1,1,temp,18.9
1,6,2017,yawgoo,p,2,1,temp,17.7
1,6,2017,yawgoo,p,3,1,temp,17
1,6,2017,yawgoo,p,4,1,temp,14.6
1,6,2017,yawgoo,p,5,1,temp,13.1
1,6,2017,yawgoo,p,6,1,temp,12.7
1,6,2017,yawgoo,p,7,1,temp,11.8
1,6,2017,yawgoo,p,8,1,temp,10.7
1,6,2017,yawgoo,p,9,1,temp,10.5
1,6,2017,yawgoo,p,10,1,temp,10.5
1,6,2017,yawgoo,p,0,1,spc,69.1
1,6,2017,yawgoo,p,1,1,spc,69.2
1,6,2017,yawgoo,p,2,1,spc,69.3
1,6,2017,yawgoo,p,3,1,spc,69.6
1,6,2017,yawgoo,p,4,1,spc,70.3
1,6,2017,yawgoo,p,5,1,spc,70.2
1,6,2017,yawgoo,p,6,1,spc,70.3
1,6,2017,yawgoo,p,7,1,spc,71.4
1,6,2017,yawgoo,p,8,1,spc,73.6
1,6,2017,yawgoo,p,9,1,spc,85.6
1,6,2017,yawgoo,p,10,1,spc,86.1
1,6,2017,yawgoo,p,0,1,ph,6.69
1,6,2017,yawgoo,p,1,1,ph,6.7
1,6,2017,yawgoo,p,2,1,ph,6.56
1,6,2017,yawgoo,p,3,1,ph,6.46
1,6,2017,yawgoo,p,4,1,ph,6.26
1,6,2017,yawgoo,p,5,1,ph,6.12
1,6,2017,yawgoo,p,6,1,ph,6.22
1,6,2017,yawgoo,p,7,1,ph,6.13
1,6,2017,yawgoo,p,8,1,ph,6.06
1,6,2017,yawgoo,p,9,1,ph,6.27
1,6,2017,yawgoo,p,10,1,ph,6.42
1,6,2017,yawgoo,p,0,1,salinity,0.03
1,6,2017,yawgoo,p,1,1,salinity,0.03
1,6,2017,yawgoo,p,2,1,salinity,0.03
1,6,2017,yawgoo,p,3,1,salinity,0.03
1,6,2017,yawgoo,p,4,1,salinity,0.03
1,6,2017,yawgoo,p,5,1,salinity,0.03
1,6,2017,yawgoo,p,6,1,salinity,0.03
1,6,2017,yawgoo,p,7,1,salinity,0.03
1,6,2017,yawgoo,p,8,1,salinity,0.03
1,6,2017,yawgoo,p,9,1,salinity,0.04
1,6,2017,yawgoo,p,10,1,salinity,0.04
1,6,2017,yawgoo,p,0,1,cond,61.4
1,6,2017,yawgoo,p,1,1,cond,61
1,6,2017,yawgoo,p,2,1,cond,59.6
1,6,2017,yawgoo,p,3,1,cond,59
1,6,2017,yawgoo,p,4,1,cond,56.2
1,6,2017,yawgoo,p,5,1,cond,54.2
1,6,2017,yawgoo,p,6,1,cond,53.7
1,6,2017,yawgoo,p,7,1,cond,53.3
1,6,2017,yawgoo,p,8,1,cond,53.3
1,6,2017,yawgoo,p,9,1,cond,61.7
1,6,2017,yawgoo,p,10,1,cond,62.2
1,6,2017,yawgoo,p,int,1,secchi,2.05
1,6,2017,yawgoo,1,int,1,turb,na
1,6,2017,yawgoo,1,int,2,turb,na
1,6,2017,yawgoo,2,int,1,turb,1.42
1,6,2017,yawgoo,2,int,2,turb,1.32
1,6,2017,yawgoo,3,int,1,turb,2.61
1,6,2017,yawgoo,3,int,2,turb,1.76
1,6,2017,yawgoo,4,int,1,turb,2.55
1,6,2017,yawgoo,4,int,2,turb,2.03
1,6,2017,yawgoo,5,int,1,turb,1.7
1,6,2017,yawgoo,5,int,2,turb,3.06
1,6,2017,yawgoo,6,int,1,turb,1.55
1,6,2017,yawgoo,6,int,2,turb,3.37
1,6,2017,yawgoo,p,int,1,turb,2.42
1,6,2017,yawgoo,p,int,2,turb,2.44
1,6,2017,yawgoo,p,int,3,turb,1.82
1,6,2017,yawgoo,1,int,1,chla,na
1,6,2017,yawgoo,1,int,2,chla,na
1,6,2017,yawgoo,1,int,1,phyco,na
1,6,2017,yawgoo,1,int,2,phyco,na
1,6,2017,yawgoo,2,int,1,chla,na
1,6,2017,yawgoo,2,int,2,chla,na
1,6,2017,yawgoo,2,int,1,phyco,na
1,6,2017,yawgoo,2,int,2,phyco,na
1,6,2017,yawgoo,3,int,1,chla,na
1,6,2017,yawgoo,3,int,2,chla,na
1,6,2017,yawgoo,3,int,1,phyco,na
1,6,2017,yawgoo,3,int,2,phyco,na
1,6,2017,yawgoo,4,int,1,chla,na
1,6,2017,yawgoo,4,int,2,chla,na
1,6,2017,yawgoo,4,int,1,phyco,na
1,6,2017,yawgoo,4,int,2,phyco,na
1,6,2017,yawgoo,5,int,1,chla,na
1,6,2017,yawgoo,5,int,2,chla,na
1,6,2017,yawgoo,5,int,1,phyco,na
1,6,2017,yawgoo,5,int,2,phyco,na
1,6,2017,yawgoo,6,int,1,chla,na
1,6,2017,yawgoo,6,int,2,chla,na
1,6,2017,yawgoo,6,int,1,phyco,na
1,6,2017,yawgoo,6,int,2,phyco,na
1,6,2017,yawgoo,p,int,1,chla,na
1,6,2017,yawgoo,p,int,2,chla,na
1,6,2017,yawgoo,p,int,1,phyco,na
1,6,2017,yawgoo,p,int,2,phyco,na
1,6,2017,yawgoo,p,int,1,tn,na
1,6,2017,yawgoo,p,int,2,tn,na
1,6,2017,yawgoo,p,int,1,tp,na
1,6,2017,yawgoo,p,int,2,tp,na
1,6,2017,yawgoo,p,int,1,no3,na
1,6,2017,yawgoo,p,int,2,no3,na
1,6,2017,yawgoo,p,int,1,po4,na
1,6,2017,yawgoo,p,int,2,po4,na
1,6,2017,yawgoo,p,int,1,nh4,na
1,6,2017,yawgoo,p,int,2,nh4,na
1,6,2017,warwick,1,0,1,do,12.09
1,6,2017,warwick,1,1,1,do,13.04
1,6,2017,warwick,1,2,1,do,12.33
1,6,2017,warwick,1,0,1,%do,135.7
1,6,2017,warwick,1,1,1,%do,143
1,6,2017,warwick,1,2,1,%do,131.4
1,6,2017,warwick,1,0,1,temp,20.6
1,6,2017,warwick,1,1,1,temp,19.2
1,6,2017,warwick,1,2,1,temp,18.3
1,6,2017,warwick,1,0,1,spc,318.8
1,6,2017,warwick,1,1,1,spc,315.5
1,6,2017,warwick,1,2,1,spc,314.8
1,6,2017,warwick,1,0,1,ph,8.9
1,6,2017,warwick,1,1,1,ph,9.32
1,6,2017,warwick,1,2,1,ph,9.13
1,6,2017,warwick,1,0,1,salinity,0.15
1,6,2017,warwick,1,1,1,salinity,0.15
1,6,2017,warwick,1,2,1,salinity,0.15
1,6,2017,warwick,1,0,1,cond,292.8
1,6,2017,warwick,1,1,1,cond,280.1
1,6,2017,warwick,1,2,1,cond,275.6
1,6,2017,warwick,1,int,1,secchi,0.7
1,6,2017,warwick,2,0,1,do,na
1,6,2017,warwick,2,1,1,do,na
1,6,2017,warwick,2,2,1,do,na
1,6,2017,warwick,2,0,1,%do,na
1,6,2017,warwick,2,1,1,%do,na
1,6,2017,warwick,2,2,1,%do,na
1,6,2017,warwick,2,0,1,temp,na
1,6,2017,warwick,2,1,1,temp,na
1,6,2017,warwick,2,2,1,temp,na
1,6,2017,warwick,2,0,1,spc,na
1,6,2017,warwick,2,1,1,spc,na
1,6,2017,warwick,2,2,1,spc,na
1,6,2017,warwick,2,0,1,ph,na
1,6,2017,warwick,2,1,1,ph,na
1,6,2017,warwick,2,2,1,ph,na
1,6,2017,warwick,2,0,1,salinity,na
1,6,2017,warwick,2,1,1,salinity,na
1,6,2017,warwick,2,2,1,salinity,na
1,6,2017,warwick,2,0,1,cond,na
1,6,2017,warwick,2,1,1,cond,na
1,6,2017,warwick,2,2,1,cond,na
1,6,2017,warwick,2,int,1,secchi,na
1,6,2017,warwick,3,0,1,do,na
1,6,2017,warwick,3,1,1,do,na
1,6,2017,warwick,3,2,1,do,na
1,6,2017,warwick,3,0,1,%do,na
1,6,2017,warwick,3,1,1,%do,na
1,6,2017,warwick,3,2,1,%do,na
1,6,2017,warwick,3,0,1,temp,na
1,6,2017,warwick,3,1,1,temp,na
1,6,2017,warwick,3,2,1,temp,na
1,6,2017,warwick,3,0,1,spc,na
1,6,2017,warwick,3,1,1,spc,na
1,6,2017,warwick,3,2,1,spc,na
1,6,2017,warwick,3,0,1,ph,na
1,6,2017,warwick,3,1,1,ph,na
1,6,2017,warwick,3,2,1,ph,na
1,6,2017,warwick,3,0,1,salinity,na
1,6,2017,warwick,3,1,1,salinity,na
1,6,2017,warwick,3,2,1,salinity,na
1,6,2017,warwick,3,0,1,cond,na
1,6,2017,warwick,3,1,1,cond,na
1,6,2017,warwick,3,2,1,cond,na
1,6,2017,warwick,3,int,1,secchi,na
1,6,2017,warwick,4,0,1,do,na
1,6,2017,warwick,4,1,1,do,na
1,6,2017,warwick,4,2,1,do,na
1,6,2017,warwick,4,0,1,%do,na
1,6,2017,warwick,4,1,1,%do,na
1,6,2017,warwick,4,2,1,%do,na
1,6,2017,warwick,4,0,1,temp,na
1,6,2017,warwick,4,1,1,temp,na
1,6,2017,warwick,4,2,1,temp,na
1,6,2017,warwick,4,0,1,spc,na
1,6,2017,warwick,4,1,1,spc,na
1,6,2017,warwick,4,2,1,spc,na
1,6,2017,warwick,4,0,1,ph,na
1,6,2017,warwick,4,1,1,ph,na
1,6,2017,warwick,4,2,1,ph,na
1,6,2017,warwick,4,0,1,salinity,na
1,6,2017,warwick,4,1,1,salinity,na
1,6,2017,warwick,4,2,1,salinity,na
1,6,2017,warwick,4,0,1,cond,na
1,6,2017,warwick,4,1,1,cond,na
1,6,2017,warwick,4,2,1,cond,na
1,6,2017,warwick,4,int,1,secchi,na
1,6,2017,warwick,5,0,1,do,na
1,6,2017,warwick,5,1,1,do,na
1,6,2017,warwick,5,2,1,do,na
1,6,2017,warwick,5,0,1,%do,na
1,6,2017,warwick,5,1,1,%do,na
1,6,2017,warwick,5,2,1,%do,na
1,6,2017,warwick,5,0,1,temp,na
1,6,2017,warwick,5,1,1,temp,na
1,6,2017,warwick,5,2,1,temp,na
1,6,2017,warwick,5,0,1,spc,na
1,6,2017,warwick,5,1,1,spc,na
1,6,2017,warwick,5,2,1,spc,na
1,6,2017,warwick,5,0,1,ph,na
1,6,2017,warwick,5,1,1,ph,na
1,6,2017,warwick,5,2,1,ph,na
1,6,2017,warwick,5,0,1,salinity,na
1,6,2017,warwick,5,1,1,salinity,na
1,6,2017,warwick,5,2,1,salinity,na
1,6,2017,warwick,5,0,1,cond,na
1,6,2017,warwick,5,1,1,cond,na
1,6,2017,warwick,5,2,1,cond,na
1,6,2017,warwick,5,int,1,secchi,na
1,6,2017,warwick,6,0,1,do,na
1,6,2017,warwick,6,1,1,do,na
1,6,2017,warwick,6,2,1,do,na
1,6,2017,warwick,6,0,1,%do,na
1,6,2017,warwick,6,1,1,%do,na
1,6,2017,warwick,6,2,1,%do,na
1,6,2017,warwick,6,0,1,temp,na
1,6,2017,warwick,6,1,1,temp,na
1,6,2017,warwick,6,2,1,temp,na
1,6,2017,warwick,6,0,1,spc,na
1,6,2017,warwick,6,1,1,spc,na
1,6,2017,warwick,6,2,1,spc,na
1,6,2017,warwick,6,0,1,ph,na
1,6,2017,warwick,6,1,1,ph,na
1,6,2017,warwick,6,2,1,ph,na
1,6,2017,warwick,6,0,1,salinity,na
1,6,2017,warwick,6,1,1,salinity,na
1,6,2017,warwick,6,2,1,salinity,na
1,6,2017,warwick,6,0,1,cond,na
1,6,2017,warwick,6,1,1,cond,na
1,6,2017,warwick,6,2,1,cond,na
1,6,2017,warwick,6,int,1,secchi,na
1,6,2017,warwick,p,0,1,do,na
1,6,2017,warwick,p,1,1,do,na
1,6,2017,warwick,p,2,1,do,na
1,6,2017,warwick,p,3,1,do,na
1,6,2017,warwick,p,4,1,do,na
1,6,2017,warwick,p,5,1,do,na
1,6,2017,warwick,p,6,1,do,na
1,6,2017,warwick,p,7,1,do,na
1,6,2017,warwick,p,8,1,do,na
1,6,2017,warwick,p,9,1,do,na
1,6,2017,warwick,p,10,1,do,na
1,6,2017,warwick,p,0,1,%do,na
1,6,2017,warwick,p,1,1,%do,na
1,6,2017,warwick,p,2,1,%do,na
1,6,2017,warwick,p,3,1,%do,na
1,6,2017,warwick,p,4,1,%do,na
1,6,2017,warwick,p,5,1,%do,na
1,6,2017,warwick,p,6,1,%do,na
1,6,2017,warwick,p,7,1,%do,na
1,6,2017,warwick,p,8,1,%do,na
1,6,2017,warwick,p,9,1,%do,na
1,6,2017,warwick,p,10,1,%do,na
1,6,2017,warwick,p,0,1,temp,na
1,6,2017,warwick,p,1,1,temp,na
1,6,2017,warwick,p,2,1,temp,na
1,6,2017,warwick,p,3,1,temp,na
1,6,2017,warwick,p,4,1,temp,na
1,6,2017,warwick,p,5,1,temp,na
1,6,2017,warwick,p,6,1,temp,na
1,6,2017,warwick,p,7,1,temp,na
1,6,2017,warwick,p,8,1,temp,na
1,6,2017,warwick,p,9,1,temp,na
1,6,2017,warwick,p,10,1,temp,na
1,6,2017,warwick,p,0,1,spc,na
1,6,2017,warwick,p,1,1,spc,na
1,6,2017,warwick,p,2,1,spc,na
1,6,2017,warwick,p,3,1,spc,na
1,6,2017,warwick,p,4,1,spc,na
1,6,2017,warwick,p,5,1,spc,na
1,6,2017,warwick,p,6,1,spc,na
1,6,2017,warwick,p,7,1,spc,na
1,6,2017,warwick,p,8,1,spc,na
1,6,2017,warwick,p,9,1,spc,na
